stavanger.duszpasterstwo.polakow@gmail.com;Duszpasterstwo Polskie przy Parafii úw. Svithuna w Stavanger
Oslo.klubgazetypolskiej@hotmail.com;Klub Gazety Polskiej - Oslo
info@polonia.trondheim.no;Polonia w Trondheim
dyrekcja@szkolawstavanger.no;Polska Katolicka Szko≥a Sobotnia w Stavanger
szkola@polonia.trondheim.no;Polska Szko≥a Sobotnia w Trondheim
sylwiadebska80@gmail.com;Polska Szko≥a w Bergen
	contact@minnorge.com;Polski Klub Turystyczny "Minnorge Turî w Bergen
mariola.zytniewska@legeforeningen.no;Polsko-Norweskie Towarzystwo Kulturalne "Kulturaî
info@polish-spk-foundation.org.au;Stowarzyszenie KombatantÛw Polskich (SPK) w Norwegii
dyrektor@szkolapolska.no;Szkolny Punkt Konsultacyjny przy Ambasadzie RP w Oslo
tpn@zgtpn.org.pl;Towarzystwo Polsko-Norweskie w Stavanger
biuro@fredrikstad.com.pl;Zwiπzek PolakÛw we Friedrikstad
phtmuseum@ihug.co.nz;Muzeum Polskie w Auckland (Polish Heritage Trust Museum)
gitpani@farmside.co.nz;Polish Club Wairarapa
galicja.mosing@wp.pl;Polska Szkola w Wairarapa
president@poloniaantypody.org.nz;Polskie Stowarzyszenie Dziedzictwo Waikato i Bay of Plenty
info@poloniaauckland.co.nz;Stowarzyszenie PolakÛw w Auckland
polonia.christchurch@gmail.com;Stowarzyszenie PolakÛw w Christchurch
polishembassy@xtra.co.nz;Stowarzyszenie Polskich KombatantÛw w Nowej Zelandii
association@polishcommunity.org.nz;Stowarzyszenie Polskie w Nowej Zelandii
embpol@netvision.net.il;Towarzystwo Przyjaüni PalestyÒsko-Polskiej w Gazie
TvPoloniaInter@aol.com;Serwis tvpolonia.com
sekretariat.krakow@franciszkanie.pl;Zakon Braci Mniejszych Konwentualnych (Franciszkanie Konwentualni ) w Peru
programpomost@gmail.com;Fundacja Dziedzictwa Polskiego w Afryce Po≥udniowej
halina@kriscotravel.co.za;Klub Polskiego Biznesu w Johannesburgu
atmabjaia@teledata.mz;Klub PrzyjaciÛ≥ Polski w RPA
kpkottawa@gmail.com;Klub sportowy "Bia≥e Or≥y" w RPA
halina@kriscotravel.co.za;Polskie Centrum Kulturowe w RPA
halina@kriscotravel.co.za;Rada Polonii Afryka Po≥udnie
amb.pol@pixie.co.za;Stowarzyszenie PolakÛw w Secunda
info@polish-spk-foundation.org.au;Stowarzyszenie Polskich KombatantÛw Afryka Po≥udnie
bkgalt@gmail.com;Stowarzyszenie Polskie w Kapsztadzie
info@azpolonia.com;Stowarzyszenie Polskie w KwaZulu-Natal
amb.pol@pixie.co.za;Stowarzyszenie TechnikÛw Polskich w RPA
vandayrmolinskya@mail.ru;Szkolny Punkt Konsultacyjny przy Ambasadzie RP w Pretorii
office@poltrade.org.za;Unia StowarzyszeÒ Polonijnych w Pretorii
amb.pol@pixie.co.za;Zjednoczenie Polskie Vaal Triangle
misje@kapucyni.pl;Zgromadzenie Braci mniejszych KapucynÛw w Republice årodkowej Afryki
mnb@am.tpu.ru;"Dom Polskiî Tomska Gazeta Polonijna
gazetapetersburska@yandex.ru;"Gazeta Petersburska"
glos.znad.pregoly@gmail.com.;"G≥os znad Prego≥yî
zvolskayalyudmila@mail.ru;"Polskie serca Nevinnomysska"
przyjazn@bsm.bialystok.pl;"PrzyjaüÒî
rodacybohaterom@odraniemen.org;"Rodacyî
smdp@pasterzanki.opoka.org.pl;"Serduszkoî Polonijne pismo dla dzieci i m≥odzieøy
czesla@polonia.sp.ru.;"Stokrotka" Gazeta PolakÛw Obwodu Samarskiego
griszaa@ezmail.ru;"Znad Wiatki"
polonia@polonia.sp.ru;Archangielska Regionalna Organizacja Spo≥eczna "Polonia"
sergiuszleonczyk@wp.pl;Audycja "Rodacy-Polonia MinusiÒskaî
vandayrmolinskya@mail.ru;Autonomiczna Niekomercyjna Organizacja Narodowo-Kulturalna Centrum "Dom Polski" w Pietropaw≥owsku Kamczackim
stas63@yandex.ru.;Centrum Kultury Polskiej "Odrodzenie" w Togliatti
sergiuszleonczyk@wp.pl;Centrum Kultury Polskiej "Wawel" w Orenburgu
inoedd@pl.spb.ruinfo;Centrum Narodowo-Kulturalne "Nasz Dom" w Stanicy Anapskiej
xenafan@alt.ru;Centrum Polskiej Kultury w Barnaule
solaris-pl@mail.ru;CzaelabiÒska Regionalna Organizacja Spo≥eczna Polskie Stowarzyszenie Kulturalne "Solaris"
standat@irmail.ru;Dom Polski "Ognisko" w Usolu Syberyjskim
niepsuj@jp2doc.org;Dom Polski im. Jana Paw≥a II w ZnamieÒsku
sergiuszleonczyk@wp.pl;Gimnazjum nr 1 z nauczaniem j. polskiego w Usolu Syberyjskim
vladimar_62@mail.ru;Jaros≥awska Regionalna Spo≥eczna, Kulturalno-Oúwiatowa Organizacja "Dom Polski"
behemot@email.com;Kirowska Regionalna Organizacja "Rosja-Polska"
glospolski@gmail.com;Klub Mi≥oúnikÛw Polskiej Ksiπøki "Promyczekî w Irkucku
poloniaspb@yahoo.com;Klub Olimpijczyka "Øubrî w Sankt Petersburgu
kaz@lavr.koenig.ru;Klub Polski w Kirowie
tadeusz@ciastek.eu;Krasnojarska Krajowa Narodowo-Kulturalna Autonomia "Dom Polskiî
sergiuszleonczyk@wp.pl;Kulturalno-Narodowa Organizacja Spo≥eczna "Poloniaî w Republice Chakasji
mila-626@mail.ru;Kulturalno-Oúwiatowe Stowarzyszenie "Dom Polskiî w Nowosybirsku
behemot@email.com;Kulturalno-Oúwiatowe Zjednoczenie PolakÛw "Eltra-Piast" w Niønym Tagile
kompasster@gmail.com;Kurski Miejski Zwiπzek Polskiej Kultury
tatkal@mail.ru;Liceum S≥owiaÒskie nr 294 w Sankt Petersburgu
vandayrmolinskya@mail.ru;Miejscowa Organizacja Spo≥eczna "Polonia Øeleznogorska"
fdn@fdn.org.pl;Miejscowa Polska Narodowo-Kulturalna Autonomia "BaltPoloniaî w Ba≥tijsku
dyrektor@dompolski.ru;Miejski Spo≥eczny Ruch Kulturalno-Oúwiatowy "Polonia Kot≥askaî w Kot≥asie
fdn@fdn.org.pl;Miejskie Stowarzyszenie Polskiej Kultury w KaÒsku
kaz@lavr.koenig.ru;Miejskie Towarzystwo Kultury Polskiej w Kucku
konpolros@mail.ru;Narodowo-Kulturalna Autonomia PolakÛw w Moskwie
polski-dom@narod.ru;Narodowo-Kulturalne Centrum "Dom Polskiî w Saratowie
vladimar_62@mail.ru;Narodowo-Kulturalne Stowarzyszenie "Zwiπzek PolakÛw miasta Stawropola"
galicja.mosing@wp.pl;Nowosybirska Fundacja Charytatywna Syberyjskich PolakÛw "WiÍzi z Ojczyznπ"
vitalij_ladygin@mail.ru;Obwodowe Polskie Stowarzyszenie Kulturalno-Oúwiatowe "Polonia Kuzbasu" w Nowokuüniecku
sauron@shans.khakassia.ru;Parafia Matki Boøej WniebowziÍtej w Astrachaniu
kancelaria@parafia-azory.pl;Parafia Rzymsko-Katolicka Niepokalanego PoczÍcia NMP w SmoleÒsku
ststanislas@list.ru;Parafia úw. Stanis≥awa w Sankt Petersburgu
saloniki@orpeg.pl;Permskie Centrum Kultury Polskiej
natlar@wp.pl;Poleska Rejonowa Organizacja Spo≥eczna Stowarzyszenie Kultury Polskiej "KrÛlowa Jadwigaî
poloniaspb@yahoo.com;Polonijne Centrum M≥odzieøowe w St. Petersburgu
sergiuszleonczyk@wp.pl;Polonijny ZespÛ≥ Folklorystyczny "Czerwone Jagody" w MinusiÒsku
nbarto6@mail.ru;Polska Biblioteka Parafialna przy katolickiej parafii pw. Niepokalanego PoczÍcia NMP w SmoleÒsku
inoedd@pl.spb.ruinfo;Polska Federalna Autonomia Narodowo-Kulturalna "Kongres PolakÛw w Rosji"
yadviga54@mail.ru;Polska Narodowo-Kulturalna Autonomia "Jadwiga" w Nazraniu
klub@polskibiznes.ru;Polski Klub Biznesu w Rosji
info@poland-ifs.com;Polski Teatr w Moskwie
czesla@polonia.sp.ru.;Polskie Centrum Kulturalne "Skowronek" w Stanicy Leningradzkiej
orenwawel@rambler.ru;Polskie Kulturalno-Oúwiatowe Centrum "Czerwone Makiî w Orenburgu
3polskiy.d@gmail.com;Polskie Miejskie Centrum Kulturalno-Oúwiatowe w Samarze
bijsk-polonia@wp.pl;Polskie Narodowe Centrum "Orze≥ Bia≥yî w Bijsku
videofact@videofact.com;Polskie Spo≥eczne Zjednoczenie "Polonia" w Jakucku
marinalukas66@gmail.com;Polskie Stowarzyszenie "Polarosî w Jekaterynburgu
dompolski32@yandex.ru;Polskie Stowarzyszenie Kulturalno-Oúwiatowe Centrum Polskiej Kultury i Oúwiaty Obwodu TiumeÒskiego "Latarnik"
pth@ihpan.edu.pl;Polskie Towarzystwo Historyczne w Sankt Petersburgu
sauron@shans.khakassia.ru;Polsko-Rosyjska Kulturalno-Charytatywna Fundacja "Zgoda" w Angarsku
glos.znad.pregoly@gmail.com.;Rada Organizacji Polonijnych Obwodu Kaliningradzkiego
dompolski32@yandex.ru;Regionalna Spo≥eczna Organizacja Stowarzyszenie Kultury Polskiej "Polonez"
yadviga54@mail.ru;Regionalna Spo≥eczna Organizacja Zachowania Toøsamoúci, JÍzyka, Kultury PolakÛw Krasnojarskiego Kraju w Lesosybirsku
behemot@email.com;Rostowska Asocjacja Miejska Spo≥eczna Narodowo-Kulturalnej Autonomii "WspÛlnota PolakÛw Dona"
polskadon@mail.ru;Rostowska Regionalna Organizacja Spo≥eczna "Centrum JÍzyka Polskiego i Kulturyî
saratowpolonia@gmail.com;Saratowska Regionalna Organizacja Spo≥eczna Narodowo-Kulturalne Centrum "Poloniaî
zgromadzenie@dominikanki-misjonarki.org;Siostry Dominikanki Misjonarki Jezusa i Maryi (Dominikanki Misjonarki) w Rosji
ilaszyszkol@yandrex.ru;SmoleÒska Spo≥eczna Regionalna Organizacja "Dom Polskiî w SmoleÒsku
dyrektor@dompolski.ru;Spo≥eczne Kulturalno-Oúwiatowe Stowarzyszenie "Dom Polski"
dompolski32@yandex.ru;Stawropolska Miejska Narodowo-Kulturalna Spo≥eczna Organizacja PolakÛw "Stawropolanie"
lysakovskaja@rambler.ru;Stowarzyszene "Polonia Jenisejska"
baltpolonia@mail.ru;Stowarzyszenie "Dom Polskiî im. Fryderyka Chopina  w Czerniachowsku
kartapolaka@msz.gov.pl;Stowarzyszenie "Poloniaî Republika Uzbekistanu
deutschbibl@pl.spb.ru;Stowarzyszenie "Polski Domî w Soczi
konpolros@gmail.com;Stowarzyszenie Kulturalne "Dom Polski" w Moskwie
dompolski32@yandex.ru;Stowarzyszenie Kulturalne "Polonia Donuî
lilaszyszkol@yandrex.ru;Stowarzyszenie Kulturalno-Oúwiatowe w Gatczynie
lilaszyszkol@yandrex.ru;Stowarzyszenie Kulturalno-Oúwiatowe w Gatczynie
miros@mail.primorie.ru.;Stowarzyszenie Kultury Polskiej "Kroplaî Wo≥gograd
mail@polishamericancenter.org;Stowarzyszenie Kultury Polskiej "Nowa Kroplaî Wo≥gograd
frans_zpu@ukr.net;Stowarzyszenie Kultury Polskiej im.Bronis≥awa Grotto-ålepikowskiego w JuønosachaliÒsku
czesla@polonia.sp.ru;Stowarzyszenie Lekarzy Polskich w Sankt Petersburgu
spknadzieja@yahoo.com;Stowarzyszenie Polskiej Kultury "Nadziejaî w U≥an-Ude
siostry@szensztat.pl;Szensztacki Instytut SiÛstr Maryi w Rosji
antonina_uminska@mail.ru;Szko≥a JÍzyka i Kultury Polskiej w Jekaterynburgu
contact@polska-szkola.com.au;Szko≥a Kultur S≥owiaÒskich nr 479 w Sankt Petersburgu
sch216@center-edu.spb.ru;Szko≥a nr 216 z poszerzonym programem nauczania jÍzyka polskiego w Sankt Petersburgu
olko@polonia.hu;Teatr polonijny "Kolorowe Jarmarki"
adalbert@kaliningrad.ru;Tomska Regionalna Organizacja Spo≥eczna "Centrum Kultury Polskiej "Dom Polski" w Tomsku"
Polonia_sacha@mail.ru;Tomskie Narodowe Centrum Kultury "Polonia Tomska"
polonia.od.ua@gmail.com;Towarzystwo Kultury Polskiej "Polonia"
sauron@shans.khakassia.ru;Towarzystwo Polskiej Narodowej Kultury - AstrachaÒ
licei5@yandex.ru;Towarzystwo Polskiej Narodowej Kultury "Orze≥ Bia≥y" w Kazaniu
baltpolonia@mail.ru;WspÛlnota Kultury Polskiej  w Ba≥tijsku
polonia39.ru@gmail.com;WspÛlnota Kultury Polskiej (WKP) w Kaliningradzie
bfirina@mail.ru;WspÛlnota Kultury Polskiej im. Jana Kochanowskiego w Oziersku (Dom Polski w Oziersku)
tadeusz.palmowski@ug.edu.pl;WspÛlnota PolakÛw im. Adama Mickiewicza w Czerniachowsku
saloniki@orpeg.pl;ZespÛ≥ SzkÛ≥ przy Ambasadzie RP w Moskwie
sekretariat@cssr.pl;Zgromadzenie NajúwiÍtszego Odkupiciela (Redemptoryúci) w Rosji
prow@sc.opoka.org.pl;Zgromadzenie NajúwiÍtszego Serca Jezusa SacrÈ Coeur
SEKRETARIATrzak@albertynki.pl;Zgromadzenie SiÛstr Albertynek Pos≥ugujπcych Ubogim w Rosji
domgen@dominikanki.pl;Zgromadzenie SiÛstr úw. Dominika (Dominikanki) w Rosji
vladimar_62@mail.ru;Zwiπzek PolakÛw PÛ≥nocnej Osetii "Dom Polski"
liliaszyszko1@yandex.ru;Zwiπzek PolakÛw w Sankt Petersburgu im. Biskupa  Antoniego Ma≥eckiego
office@dompolski.ro;"Polonusî Bukareszt
list@cacica.eu;Stowarzyszenie Dom Polski w Kaczyce na Bukowinie
saloniki@orpeg.pl;ZespÛ≥ SzkÛ≥ przy Ambasadzie RP w Bukareszcie
office@dompolski.ro;Zwiπzek PolakÛw "Dom Polski" w Rumunii
biuro@sekretariat-misyjny.pl;Stowarzyszenie Apostolstwa Katolickiego (Pallotyni) w Rwandzie
misje.aniol@o2.pl;Zgromadzenie SiÛstr od Anio≥Ûw w Rwandzie
soltours@wycieczki.pl;"Ba≥kaÒska Mozaikaî
npavkovi@eunet.yu;"S≥owo YU Polonii" Biuletyn
daga@eunet.yu;Centrum Polonijne "Pegaz"
gzurawiecki@semperpolonia.pl;Klub StypendystÛw Fundacji Semper Polonia w Belgradzie
behemot@email.com;Oúrodek Wspierania PrzedsiÍbiorczoúci przy Centrum Polonijnym "Pegaz" w Belgradzie
renatapilh@yahoo.com;årodowisko Polonijne w Belgradzie
wanda.vujisic@gmail.com;Towarzystwo Przyjaüni Polsko-Serbskiej "YU Poloniaî w Belgradzie
klub.polski@mail.t-com.sk;Forum Polsko-S≥owackie - magazyn internetowy
monika.borkow@gmail.com;Klub Polski - Stowarzyszenie PolakÛw i ich PrzyjaciÛ≥ na S≥owacji
biuro@sekretariat-misyjny.pl;Stowarzyszenie Apostolstwa Katolickiego (Pallotyni) na S≥owacji
szkola_polska@post.sk;Szkolny Punkt Konsultacyjny przy Ambasadzie RP w Bratys≥awie
misje@scj.pl;Zgromadzenie KsiÍøy NajúwiÍtszego Serca Jezusowego (Sercanie) na S≥owacji
janusz.klim@t-2.net;Towarzystwo Przyjaüni S≥oweÒsko-Polskiej w Ljubljanie
info@azpolonia.com;"AzPolonia" polonijny portal w Arizonie
info@bazarynka.com;"Bazarynka" Og≥oszenia dla Polonii PÛ≥nocno-Wschodniego Wybrzeøa
info@whiteeaglenews.com;"Bia≥y Orze≥"
info@wghiteeaglenews.com;"Biuletyn Fundacji Koúciuszkowskiej"
medicus@nycom.net;"Biuletyn Medicusaî
info@calpolonia.com;"CalPolonia" Polonijny portal w Kaliforni
info@darserca.org;"Dar Sercaî ñ Fundacja pomagajπca chorym dzieciom z Polski
dziennik@zwiazkowy.com;"Dziennik Zwiπzkowyî ñ Polish Daily News
ptrzopek@thepolishamericanclub.com;"Echo Florydy"
FloridaBT@aol.com;"FloridaPolonia" Polonijny portal na Florydzie
forumdetroit@gmail.com;"Forumdetroit.com" Niezaleøne forum dyskusyjne PolakÛw w Detroit
KomisjaOswiatowa@aol.com;"G≥os Nauczycielaî
www@capolonia.com;"G≥os Polonii Kalifornijskiejî
fppr@ymail.com;"Katolik w Archidiecezji Chicago"
kurier@kurierplus.com;"Kurier Plusî Magazyn
monitor@infolinia.com;"Monitorî Biuletyn Informacyjny
info@newyorkpolonia.com;"NewYorkPolonia" polonijny portal w Nowym Jorku
listy@dziennik.com;"Nowy Dziennikî (Polish Daily News)
info@polboston.com;"Pol Boston"
behemot@email.com;"Polish Cultural News PACNî
jolew99@aol.com;"Polish Digest & Eastern European Affairsî
polcon@interaccess.com;"Polish Suburban Newsî
infopn@polishnews.com;"PolishNews" - Portal informacyjny
poloniasfo@yahoo.com;"Polonia Kalifornijskaî
poloniasfo@yahoo.com;"Polonia SF ñ P≥n. Kalifornijski Kalendarz Imprez Polonijnych" Informacje Internetowe
jan.wyrozumski@magazynpolonia.com;"Polonia" Magazyn
info@poloniaillinois.com;"PoloniaIllinois" polonijny portal w Illinois
polishweekly@comcast.net;"Profile"
poczta@poradniksukces.com;"Sukcesî Polski Poradnik
listy@se.com.pl;"Super Express"
milliman@email.arizona.edu;"The Polish Review"
salski@rcn.com;"The Summit Timesî
redakcja@superexpressusa.com;"Tygodnik Nowojorskiî
polishweekly@comcast.net;"Tygodnik Polski ñ Polish Weekly"
info@pava-swap.org;"Weteran"
dgawrysz@msn.com;"Wiadomoúci Kwartalneî
waldek.tadla@zycie-kolorado.com;"Øycie Kolorado"
naszswiat@stranieriinitalia.it;ìBiuletyn Informacyjnyî Stowarzyszenia WeteranÛw Armii Polskiej w Metropolii Detroit
redakcja@superexpressusa.com;ìExpressî Magazyn Polski w Ameryce
redakcja@nasz-glos.com;ìNasz G≥osî
rozbicmj@slu.edu;ìPolish-American Academic Quarterlyî
info@polamjournal.com;ìPolish-American Journalî
mail@polishamericancenter.org;ìPolish-American Newsî
posteagle@aol.com;ìThe Post Eagleî
info@chopin.org;AmerykaÒska Fundacja Chopinowska w Miami
'contact@person.org<contact@person.org>;';AmerykaÒska Rada Kultury Polskiej
info@ampolinstitute.org;AmerykaÒski Instytut Kultury Polskiej (AIPC) w Tampa Bay
assistant@ampolinstitute.org;AmerykaÒski Instytut Kultury Polskiej w Miami
marcin@zmudzki.net;AmerykaÒski Oúrodek Kultury Polskiej w Waszyngtonie
marcin@zmudzki.net;AmerykaÒskie Centrum Kultury Polskiej w Waszyngtonie
archiwum@bu.uni.torun.pl;Archiwum Kongresu Polonii AmerykaÒskiej w zbiorach Centrum BadaÒ Historii Emigracji University of Minnesota
info@pava-swap.org;Archiwum Stowarzyszenia WeteranÛw Armii Polskiej w Ameryce
autoklub@aol.com;Autoklub Polski - Chicago
info@usptc.org;Central European Business Association
andraka@ion.org;Centrala Polskich SzkÛ≥ Dokszta≥cajπcych w Ameryce
admin@radiomaryjachicago.org;Centrala Radia Maryja w Chicago
mail@polishamericancenter.org;Centrum Kultury Polskiej I Muzeum Polskie w Philadelphii
zhpusa@gmail.com;Chorπgiew Harcerzy w Stanach Zjednoczonych
zbigip@gmail.com;ChÛr Pieúni Polskiej "Vivat Musica"
admin@polishclubsf.org;Dom Polski ñ Polish Club
kontakt@polonia-salzburg.com;Dom Polskiej Spo≥ecznoúci w Syracuse
dgawrysz@msn.com;Fundacja Charytatywna Kongresu Polonii AmerykaÒskiej
office@pulaski.pl;Fundacja Edukacyjna Pu≥askiego (Pulaski Educational Foundation)
jpruszynski@op.pl;Fundacja im. Jerzego £ojka
foundation@kresy-siberia.org;Fundacja Kresy-Syberia Oddzia≥ w Stanach Zjednoczonych
president@polishhomefoundation.org;Fundacji Domu Polskiego (the Polish Home Foundation) w Seattle
aknowak@verizon.ne;Galeria Sztuki im. Waltera Skulskiego w Clark
sebastian@grandentertainment.us;Grand Entertainment
marek.wach1@gmail.com;Klub Gazety Polskiej - Houston
bogdan_poexmid@wp.pl;Klub Gazety Polskiej - New Britaina
kgpnm@yahoo.com.;Klub Gazety Polskiej - New Mexico
klubgpnewyork@gmail.com;Klub Gazety Polskiej - Nowy Jork
fjp2nj@gmail.com;Ko≥o Fundacji Jana Paw≥a II w New Jersey
edesejournet@skynet.be;Ko≥o PrzyjaciÛ≥ Fundacji Jana Paw≥a II w Chicago
edesejournet@skynet.be;Ko≥o PrzyjaciÛ≥ Fundacji Jana Paw≥a II w Phoenix
stefan.wladysiuk@mail.mcgill.ca;Ko≥o PrzyjaciÛ≥ Fundacji Jana Paw≥a II w Po≥udniowej Kalifornii
stefan.wladysiuk@mail.mcgill.ca;Ko≥o PrzyjaciÛ≥ Fundacji Jana Paw≥a II w Seattle
stefan.wladysiuk@mail.mcgill.ca;Ko≥o PrzyjaciÛ≥ Fundacji Jana Paw≥a II w St. Louis
hb@hbquik.com;Komitet Pomocy Polakom na Wschodzie w Los Angeles
pacil@sbcglobal.net;Kongres Polonii AmerykaÒskiej
info@pava-swap.org;Korpus Pomocniczy PaÒ przy Stowarzyszeniu WeteranÛw Armii Polskiej w Ameryce
office@catolicleaguepolonia.org;Liga Katolicka Pomocy Religijnej Polsce i Polonii (Polska Liga Katolicka)
pacil@sbcglobal.net;Liga Morska w Ameryce
euro-art@postoffice.worldnet.att.net;Medicus - Polsko AmerykaÒskie Stowarzyszenie Medyczne
naszeradio@lankpol.com;MiÍdzynarodowe Stowarzyszenie PsychiatrÛw Polskich w San Diego
info@czestochowa.us;Narodowe Sanktuarium Matki Boøej CzÍstochowskiej w Doylestown (Zakon úw. Paw≥a Pierwszego Pustelnika - Paulini)
rppp@msn.com;National KatyÒ Memorial Foundation w Baltimore
polish@popmail.insnet.com;Oddzia≥ Polskiego Stowarzyszenia b. WiÍüniÛw Politycznych Niemieckich i Sowieckich ObozÛw Koncentracyjnych w Chicago
zarzad@pso-usa.org;Organizacja StudentÛw Polskich w Nowym Jorku
gfryc@pangealliance.org;Pangea Network
agnieszkawatson@gmail.com;Parafia Matki Boøej CzÍstochowskiej w Phoenix
info@parisholc.org;Parafia Matki Boøej CzÍstochowskiej w Sterling Heights
shrineJP2LA@gmail.com;Parafia Matki Boøej JasnogÛrskiej w Los Angeles
parafia@milosierdzie.us;Parafia p.w. PiÍciu Braci MÍczennikÛw w Chicago
parafia@milosierdzie.us;Parafia p.w. Mi≥osierdzia Boøego w Lombard
agnieszkawatson@gmail.com;Parafia p.w. åw. Jacka w Chicago
sthedwig@sbcglobal.net;Parafia p.w. åw. Jadwigi ålπskiej w Chicago
OFFICE@CASIMIRCHURCH.COM;Parafia p.w. åw. Kazimierza w Nowym Jorku
info@sma-church.org;Parafia p.w. åw. Matki Boskiej Anielskiej w Chicago
rectory@stanislauschurch.com;Parafia p.w. åw. Stanis≥awa Biskupa i MÍczennika w Nowym Jorku
parafia@trojcowo.com;Parafia p.w. åw. TrÛjcy w Chicago
polish@popmail.insnet.com;Parafia Personalna Matki Boskiej KrÛlowej Polski i úw. Maksymiliana Kolbe w Metropolii Washington
pastor@st-margaret-church.org;Parafia úw. Ma≥gorzaty Szkockiej w Seattle
contact@polishmission.com;Polish American Art & Culture Research Fundation (Polska Misja przy Zespole SzkÛ≥ w Orchard Lake - The Polish Mission Of The Orchard Lake Schools)
marcin@zmudzki.net;Polish American Arts Association (PAAA)
info@paccm.biz;Polish American Chamber of Commerce in Michigan (PACCM)
martar@pacba.org;Polish American Contractors Builders Association (PACBA) w Chicago
info@polishfilmla.org;Polish American Film Society w Los Angeles
www@capolonia.com;Polish American Public Relations Committee w Santa Monica
annadobrowolska2012@gmail.com;Polish Art Society of Cincinnati (PASC)
polishgiftoflife@gmail.com;Polish Gift of Life w Nowym Jorku
brinkpa@att.net;Polish Haritage Club w Madison
michalp@comcast.net;Polska druøyna pi≥karska Pi≥karski Klub of Seattle (PKS)
POLAM@POLAM.ORG;Polska Kasa Kredytowa POLAM w Los Angeles
pastor@polishmission.org;Polska Misja Rzymsko Katolicka åw. Maksymiliana Kolbe w San Diego
sales@pnu.org;Polska Narodowa "SpÛjnia" w Ameryce
contact@juliuszslowacki.org†;Polska Parafialna Szko≥a im. Juliusza S≥owackiego w Wheeling
PolishSchoolLV@gmail.com;Polska Szkola im. Jana Pawla II w Las Vegas
SWKALINOWSKI@GMAIL.COM;Polska Szko≥a JÍzyka Polskiego i TaÒca im. åw. Rafa≥a Kalinowskiego w Munster
psepmy@aol.com;Polska Szkola na Cape Cod
contact@polska-szkola.com.au;Polska Szkola Sobotnia w Silver Spring
psbayonnenj@yahoo.com;Polska Szko≥a Dokszta≥cajπca w Clark
us.misjonarki@yahoo.com;Polska Szko≥a im. B≥. Jana Paw≥a II w Phoenix
ala1000@verizon.net;Polska Szko≥a im. Jana Paw≥a II w Bostonie
polskaszkolalala@gmail.com;Polska Szko≥a w Los Angeles (Polish Alma Mater Inc.)
INFO@POLISHSCHOLARSHIP.ORG;Polski Fundusz Stypendialny w Syracuse
piasany@verizon.net;Polski Instytut Naukowy w Ameryce (PIASA)
dgawrysz@msn.com;Polski Klub Artystyczny w Chicago
contact@trentonpolisharts.org;Polski Klub Artystyczny w Trenton
info@polishyoungstown.com;Polski Klub Artystyczny w Youngstown
info@pncc.org;Polski Narodowy KoúciÛ≥ Katolicki w Stanach Zjednoczonych i Kanadzie PNKK (Polish National Catholic Church PNCC)
zaglechicago@polishyachtclub.org;Polski Yacht Klub w Chicago
anna.burszczyk@pna-znp.org;Polski Zwiπzek Narodowy w USA
polish@popmail.insnet.com;Polskie Bractwo Motocyklowe "SokÛ≥î w Chicago
editorial@polishdailynews.com;Polskie Radio NYC
PGSAmerica@pgsa.org;Polskie Towarzystwo Genealogiczne w Chicago
paff@pafw.pl;Polsko-AmerykaÒska Fundacja Wolnoúci (PAFW)
contact@pacc-south.com;Polsko-AmerykaÒska Izba Gospodarcza we Wschodnio-Po≥udniowych Stanach Zjednoczonych
dgawrysz@msn.com;Polsko-AmerykaÒskie Stowarzyszenie Charytatywne
JacquesM@ccsu.edu;Polsko-AmerykaÒskie Stowarzyszenie Historyczne (PAHA) w New Britain
info@oauhausa.org;Polsko-AmerykaÒskie Stowarzyszenie Medyczne (PAHA) w Waszyngtonie
contact@pasaus.org;Polsko-AmerykaÒskie Towarzystwo Sportowe (PASA) w Garfield
redakcja@progressforpoland.com;Portal ProgressForPoland.com
president[at]pandba[dot]com;Professional and Businessmen`s Association (P&BA) w Buffalo
radapoloniiswiata@gmail.com;Rada Polskich inøynierÛw w Ameryce PÛ≥nocnej
redakcja@radiodeon.com;Radio "Deon"
radio@radiopomost.com;Radio Pomost 1280 AM
iza@radiowisla.com;Radio Wis≥a - Internetowe Radio Polonii w Seattle
radio@radiowpna.com;Radio WPNA 1490 ñ Chicagolandís International Voice
radio@radiomaryja.pl;Rodzina Radia Maryja w Detroit
radio@radiopomost.com;Ruch Spoleczno-Polityczny "Pomost" w Chicago
b.raciborski@paccpnw.org;Salon Poezji w Seattle
agendajomu@gmail.com;Sanktuarium NajúwiÍtszego Serca Pana Jezusa (Jezuicki Oúrodek Milenijny) w Chicago
polish@popmail.insnet.com;Stowarzyszenie AbsolwentÛw Uniwersytetu JagielloÒskiego w Chicago
ssnep2@yahoo.com;Stowarzyszenie Emigracji Polskiej w Chicago
polcon@interaccess.com;Stowarzyszenie FizjoterapeutÛw Polskich w Ameryce
mail@polonia-technica.org;Stowarzyszenie InøynierÛw i TechnikÛw Polskich w Stanach Zjednoczonych
europetravelhp@gmail.com;Stowarzyszenie Polsko AmerykaÒskich Biur PodrÛøy (SPATA) w Nowym Jorku
wronski@pro.art.pl;Stowarzyszenie Pro Art. w Nowym Jorku
veselovsky@veselovsky.com;Stowarzyszenie Wiecznych StudentÛw w Chicago
polishlanguageschool@yahoo.com;Szko≥a JÍzyka Polskiego im. Jana Paw≥a II - South Boston
